"Scaffold.x","Scaffold.y","PercentOfTotal","clusterID.Scaffold","Cluster.Size","pop","FSC.A","FSC.H","FSC.W","SSC.A","SSC.H","SSC.W","CD4","Live","CD11b","CD44","CD5.Ly6G","IA.IE","V.BV610.A","CD317","CD62L","CD8a.SiglecF","F4.80","G.PE.A","G.PE.TR.A","CD161","Ly6C","CD25","CD11c","CD19","Time","CD11b.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD11c.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD161.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD19.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD25.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD317.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD4.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD44.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD5.Ly6G.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD62L.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD8a.SiglecF.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","F4.80.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.TR.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","IA.IE.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Live.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Ly6C.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popsize.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Time.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","V.BV610.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popID.Scaffold.28.fgcol"
"-580.234840"," 599.509022","0.055739295","152","  361","B2Bcells","38629.50","35623.0","71413.16"," 43998.23"," 41969.0","67692.25","0.8196718","1.3101178","1.0477505","0.88297196","1.3162907","2.3248088","0.9960357","1.1695122","1.7958467","1.0065256","1.1445308","0.9471876","0.8798034","1.7995725","3.3887567","1.0714135","0.99652245","2.5875645"," 8055.40","1.0477505","0.99652245","1.7995725","2.5875645","1.0714135","1.1695122","0.8196718","0.88297196","1.3162907","1.7958467","1.0065256","1.1445308","38629.50","35623.0","71413.16","0.9471876","0.8798034","2.3248088","1.3101178","3.3887567","  361"," 43998.23"," 41969.0","67692.25"," 8055.40","0.9960357","1"
" 481.691096"," 417.168076","0.055121685","153","  357","cDC1","59996.82","48836.0","81382.08","107547.78"," 90309.0","77154.47","0.6554613","0.9041736","1.2382217","2.89322518","0.9561741","3.1909162","1.2089588","1.3269226","2.4975549","2.7298144","0.9392047","0.8730082","0.9701362","0.9682346","2.5672817","1.0367599","4.13778752","0.2018332"," 8760.70","1.2382217","4.13778752","0.9682346","0.2018332","1.0367599","1.3269226","0.6554613","2.89322518","0.9561741","2.4975549","2.7298144","0.9392047","59996.82","48836.0","81382.08","0.8730082","0.9701362","3.1909162","0.9041736","2.5672817","  357","107547.78"," 90309.0","77154.47"," 8760.70","1.2089588","1"
" 486.693104"," 388.803900","0.058827344","154","  381","cDC1","59720.70","47479.0","82389.17","112648.05"," 92541.0","77647.73","0.9248123","0.9547251","1.3322651","2.95695007","1.9494212","3.1458207","1.1985914","1.3246010","1.8122822","2.7873370","0.9315528","0.8711475","0.9682004","0.9723890","2.6140468","1.0729395","4.12605188","0.1272330"," 8284.80","1.3322651","4.12605188","0.9723890","0.1272330","1.0729395","1.3246010","0.9248123","2.95695007","1.9494212","1.8122822","2.7873370","0.9315528","59720.70","47479.0","82389.17","0.8711475","0.9682004","3.1458207","0.9547251","2.6140468","  381","112648.05"," 92541.0","77647.73"," 8284.80","1.1985914","1"
" 587.743383"," 110.485543","0.149616001","155","  969","pDCs","50054.94","42614.0","77401.77"," 73882.96"," 68710.0","70546.62","1.6391818","1.3508203","1.1971504","3.08252025","1.0834971","2.3716492","1.0267261","3.1810177","2.0171997","1.4481434","1.1573238","0.8522067","1.0218141","0.8509019","3.1075832","1.4023379","3.04072616","1.6017710"," 8721.60","1.1971504","3.04072616","0.8509019","1.6017710","1.4023379","3.1810177","1.6391818","3.08252025","1.0834971","2.0171997","1.4481434","1.1573238","50054.94","42614.0","77401.77","0.8522067","1.0218141","2.3716492","1.3508203","3.1075832","  969"," 73882.96"," 68710.0","70546.62"," 8721.60","1.0267261","1"
" 179.609965","  44.398827","0.120433933","156","  780","RPMac","48595.95","43075.0","74686.17"," 63167.86"," 59280.0","70045.31","1.1617499","1.2956649","1.1082203","2.82692059","1.4022409","1.5572536","1.0058248","1.2262210","1.3403697","0.9981016","1.2500488","0.8748415","0.9794250","1.0050316","2.2519953","0.9956756","1.92868390","1.0724977"," 8599.50","1.1082203","1.92868390","1.0050316","1.0724977","0.9956756","1.2262210","1.1617499","2.82692059","1.4022409","1.3403697","0.9981016","1.2500488","48595.95","43075.0","74686.17","0.8748415","0.9794250","1.5572536","1.2956649","2.2519953","  780"," 63167.86"," 59280.0","70045.31"," 8599.50","1.0058248","1"
" 535.526186","-127.653032","0.148226379","157","  960","Monos","46588.62","41408.0","74063.86"," 68576.09"," 62628.0","71255.82","0.9528744","1.2990251","3.2243998","1.66650641","0.9506810","1.9447926","1.0651391","1.1588401","1.6748442","1.0501946","2.0379466","0.8485177","0.8825067","1.1454606","2.4682638","1.8469884","2.94428582","1.6419656"," 8554.65","3.2243998","2.94428582","1.1454606","1.6419656","1.8469884","1.1588401","0.9528744","1.66650641","0.9506810","1.6748442","1.0501946","2.0379466","46588.62","41408.0","74063.86","0.8485177","0.8825067","1.9447926","1.2990251","2.4682638","  960"," 68576.09"," 62628.0","71255.82"," 8554.65","1.0651391","1"
"-206.390833","-175.930044","0.239015036","158"," 1548","CD4DN","38861.16","35758.5","71335.85"," 41221.12"," 39877.5","67453.58","1.9921496","1.3890455","1.0318631","1.72510216","3.2039658","1.1371278","0.9696582","1.2893229","1.7731535","0.9688314","1.0318843","0.8744787","0.9849889","0.9920298","2.2168269","1.1161550","1.17323029","1.1290101"," 9072.85","1.0318631","1.17323029","0.9920298","1.1290101","1.1161550","1.2893229","1.9921496","1.72510216","3.2039658","1.7731535","0.9688314","1.0318843","38861.16","35758.5","71335.85","0.8744787","0.9849889","1.1371278","1.3890455","2.2168269"," 1548"," 41221.12"," 39877.5","67453.58"," 9072.85","0.9696582","1"
"-523.777197"," 762.445326","0.034122948","159","  221","B2Bcells","48756.24","41635.0","75942.17"," 80455.68"," 71601.0","72587.23","1.0164351","1.4603137","1.1262251","1.78196335","1.4554618","3.2630075","0.9925177","1.2371928","2.8768366","2.2728375","1.5102888","0.9555871","0.8520919","2.9541487","3.3637964","1.2794023","0.35859316","3.3351795"," 7909.50","1.1262251","0.35859316","2.9541487","3.3351795","1.2794023","1.2371928","1.0164351","1.78196335","1.4554618","2.8768366","2.2728375","1.5102888","48756.24","41635.0","75942.17","0.9555871","0.8520919","3.2630075","1.4603137","3.3637964","  221"," 80455.68"," 71601.0","72587.23"," 7909.50","0.9925177","1"
"-519.513896"," 511.700463","0.202421648","160"," 1311","B2Bcells","37292.58","34307.0","71309.39"," 42361.84"," 41145.0","67227.45","0.7149818","1.2057249","1.0190760","1.08796451","0.9563037","2.7724251","1.0071429","1.1033289","1.5312311","0.9762965","1.0501447","0.8743305","0.9916993","0.9983796","1.0309221","1.0502890","0.93505784","2.6679763","12030.70","1.0190760","0.93505784","0.9983796","2.6679763","1.0502890","1.1033289","0.7149818","1.08796451","0.9563037","1.5312311","0.9762965","1.0501447","37292.58","34307.0","71309.39","0.8743305","0.9916993","2.7724251","1.2057249","1.0309221"," 1311"," 42361.84"," 41145.0","67227.45","12030.70","1.0071429","1"
" -49.935232"," 486.369502","0.022388359","161","  145","B1 B cells","44955.30","37238.0","78036.13","116229.28"," 96276.0","78541.59","0.3921926","1.8884667","1.2883205","0.00000000","2.6940919","2.4355679","0.9881656","3.6911829","1.9880207","0.2482088","2.1337415","1.6206580","0.2438896","1.7470562","4.4752489","2.1418582","2.68688355","3.3280389"," 8206.60","1.2883205","2.68688355","1.7470562","3.3280389","2.1418582","3.6911829","0.3921926","0.00000000","2.6940919","1.9880207","0.2482088","2.1337415","44955.30","37238.0","78036.13","1.6206580","0.2438896","2.4355679","1.8884667","4.4752489","  145","116229.28"," 96276.0","78541.59"," 8206.60","0.9881656","1"
"-249.245944"," 519.818362","0.055893697","162","  362","B2Bcells","43059.90","37821.0","74964.53"," 65577.34"," 58746.5","70538.45","0.7725472","1.2416028","1.0793333","1.28408627","1.1782158","3.1061433","1.0040357","1.2509119","3.3234058","1.0689369","1.2299966","0.9015509","0.9345130","2.4973352","2.9642043","1.0788613","2.75210972","3.0991692"," 8028.60","1.0793333","2.75210972","2.4973352","3.0991692","1.0788613","1.2509119","0.7725472","1.28408627","1.1782158","3.3234058","1.0689369","1.2299966","43059.90","37821.0","74964.53","0.9015509","0.9345130","3.1061433","1.2416028","2.9642043","  362"," 65577.34"," 58746.5","70538.45"," 8028.60","1.0040357","1"
" 571.126071"," 435.225203","0.102060038","163","  661","cDC1","64872.60","51847.0","82876.93","121280.07"," 99716.0","78453.78","0.2066408","0.7907190","1.3912376","2.65130732","1.7502349","3.5033676","1.2415741","1.4374937","2.9543389","2.8829105","1.5606986","0.8686618","0.9491726","0.9555757","2.7008019","1.0774422","4.19968246","0.3357848"," 9158.10","1.3912376","4.19968246","0.9555757","0.3357848","1.0774422","1.4374937","0.2066408","2.65130732","1.7502349","2.9543389","2.8829105","1.5606986","64872.60","51847.0","82876.93","0.8686618","0.9491726","3.5033676","0.7907190","2.7008019","  661","121280.07"," 99716.0","78453.78"," 9158.10","1.2415741","1"
" 624.500882","-235.305072","0.041071059","164","  266","Monos","50546.73","44272.5","74799.98"," 74466.90"," 68247.0","71683.73","0.8867409","1.3389342","3.4129995","0.33391198","0.9932110","1.7803036","1.0518341","1.6548373","2.7959407","1.0654246","1.9425080","0.8903527","0.7262671","1.1927896","3.5963410","2.0038078","2.59855986","1.8823219"," 9122.70","3.4129995","2.59855986","1.1927896","1.8823219","2.0038078","1.6548373","0.8867409","0.33391198","0.9932110","2.7959407","1.0654246","1.9425080","50546.73","44272.5","74799.98","0.8903527","0.7262671","1.7803036","1.3389342","3.5963410","  266"," 74466.90"," 68247.0","71683.73"," 9122.70","1.0518341","1"
"-552.858513"," 370.745728","0.032270118","165","  209","B2Bcells","86380.32","63462.0","89693.22","141606.42","108916.0","86854.06","0.2483281","1.2083149","1.1270542","0.17598405","1.5244057","3.7815781","1.0519172","1.5131358","3.7968884","1.1709878","1.3936508","0.9056422","0.9394770","0.9289802","2.9364217","1.2352978","2.75032032","3.5399806"," 6976.80","1.1270542","2.75032032","0.9289802","3.5399806","1.2352978","1.5131358","0.2483281","0.17598405","1.5244057","3.7968884","1.1709878","1.3936508","86380.32","63462.0","89693.22","0.9056422","0.9394770","3.7815781","1.2083149","2.9364217","  209","141606.42","108916.0","86854.06"," 6976.80","1.0519172","1"
"  42.454756"," 570.124515","0.054658477","166","  354","NKc","41134.47","37144.5","72781.27"," 48780.33"," 46207.5","68996.43","1.1295003","1.2748911","1.0113630","2.76615051","1.0557363","1.4334599","0.9806692","1.2775935","1.2474602","0.9758210","1.0808598","0.8740688","0.9431953","3.0500832","2.3455214","1.4182467","1.01591438","1.9390554"," 9407.25","1.0113630","1.01591438","3.0500832","1.9390554","1.4182467","1.2775935","1.1295003","2.76615051","1.0557363","1.2474602","0.9758210","1.0808598","41134.47","37144.5","72781.27","0.8740688","0.9431953","1.4334599","1.2748911","2.3455214","  354"," 48780.33"," 46207.5","68996.43"," 9407.25","0.9806692","1"
" 671.941593","-215.771985","0.059444954","167","  385","Monos","45198.66","40446.0","73819.70"," 68810.83"," 63015.0","71285.33","0.8697837","1.2499796","3.3335016","0.26740988","0.9244349","1.5128036","1.0756762","1.0651650","1.5223801","1.0300551","1.9814822","0.8375931","0.8618033","1.1916775","2.4636614","2.0111230","3.02960193","1.3309385","10240.80","3.3335016","3.02960193","1.1916775","1.3309385","2.0111230","1.0651650","0.8697837","0.26740988","0.9244349","1.5223801","1.0300551","1.9814822","45198.66","40446.0","73819.70","0.8375931","0.8618033","1.5128036","1.2499796","2.4636614","  385"," 68810.83"," 63015.0","71285.33","10240.80","1.0756762","1"
" 455.564340","-429.685759","0.107309722","168","  695","Granulos","51307.62","43795.0","76981.71","120571.98","103304.0","75794.16","0.8187713","1.3819558","3.7126808","0.01912605","3.5874590","1.2791212","1.0209467","1.7555388","3.4239661","1.1397333","1.6926426","0.8010927","0.6880891","0.6203506","3.2598051","2.4956854","2.94932416","2.1452788"," 9708.40","3.7126808","2.94932416","0.6203506","2.1452788","2.4956854","1.7555388","0.8187713","0.01912605","3.5874590","3.4239661","1.1397333","1.6926426","51307.62","43795.0","76981.71","0.8010927","0.6880891","1.2791212","1.3819558","3.2598051","  695","120571.98","103304.0","75794.16"," 9708.40","1.0209467","1"
" 545.294436"," -64.957417","0.052188038","169","  338","Monos","47517.60","41850.5","75144.84"," 66750.55"," 61911.0","70130.77","0.9265671","1.2303496","1.9315225","2.70399601","0.9005280","0.8060168","1.0410941","2.8089009","2.4980328","0.9547070","0.9803695","0.8601153","0.9856146","0.9304707","2.9294796","1.2792807","3.47128952","1.2333669"," 9371.15","1.9315225","3.47128952","0.9304707","1.2333669","1.2792807","2.8089009","0.9265671","2.70399601","0.9005280","2.4980328","0.9547070","0.9803695","47517.60","41850.5","75144.84","0.8601153","0.9856146","0.8060168","1.2303496","2.9294796","  338"," 66750.55"," 61911.0","70130.77"," 9371.15","1.0410941","1"
" -82.794467"," 338.802877","0.042151876","170","  273","NKTc","43864.86","39411.0","73046.32"," 51699.06"," 48480.0","69573.88","1.7072103","1.3359482","1.0168970","2.95750497","3.0559749","1.5845302","0.9596731","1.3950839","1.8504376","1.0132385","1.0568262","0.9067492","0.8782583","2.9359999","3.3294566","1.3349375","0.91516757","1.9626139"," 8639.30","1.0168970","0.91516757","2.9359999","1.9626139","1.3349375","1.3950839","1.7072103","2.95750497","3.0559749","1.8504376","1.0132385","1.0568262","43864.86","39411.0","73046.32","0.9067492","0.8782583","1.5845302","1.3359482","3.3294566","  273"," 51699.06"," 48480.0","69573.88"," 8639.30","0.9596731","1"
" 509.428363"," 465.098986","0.050489610","171","  327","cDC1","55844.10","43794.0","82613.65","111498.59"," 94534.0","76736.92","0.0000000","0.8892747","1.1413811","2.05256865","1.1717162","3.7216166","1.2347107","1.2433775","1.7400981","2.8866584","0.9349263","0.8888462","0.9892120","1.0209636","2.5459676","1.1279701","4.07829396","1.5762465"," 8248.50","1.1413811","4.07829396","1.0209636","1.5762465","1.1279701","1.2433775","0.0000000","2.05256865","1.1717162","1.7400981","2.8866584","0.9349263","55844.10","43794.0","82613.65","0.8888462","0.9892120","3.7216166","0.8892747","2.5459676","  327","111498.59"," 94534.0","76736.92"," 8248.50","1.2347107","1"
" 447.789668","  69.195933","0.090479852","172","  586","Monos","49758.54","43018.0","76303.43"," 82260.37"," 73530.5","72594.25","0.9334449","1.1086622","3.1823570","2.69616054","1.1789868","3.2066634","1.1061820","1.3927651","1.9489573","1.1781168","1.8055352","0.8489509","0.8925630","1.0375354","2.5562015","1.8444556","3.33363367","2.0212818"," 8527.00","3.1823570","3.33363367","1.0375354","2.0212818","1.8444556","1.3927651","0.9334449","2.69616054","1.1789868","1.9489573","1.1781168","1.8055352","49758.54","43018.0","76303.43","0.8489509","0.8925630","3.2066634","1.1086622","2.5562015","  586"," 82260.37"," 73530.5","72594.25"," 8527.00","1.1061820","1"
" 317.918244"," -69.181200","0.063613821","173","  412","Eosinos","50928.54","45180.0","73820.21","149924.66","136545.0","71747.98","1.4642997","1.2377195","3.0947085","3.22677756","1.2679999","1.4344486","1.0373426","1.1933831","2.9105206","2.4955883","2.2661965","0.8654277","0.8780319","0.9178493","2.8086324","1.4946407","2.66226618","1.4398766","12987.75","3.0947085","2.66226618","0.9178493","1.4398766","1.4946407","1.1933831","1.4642997","3.22677756","1.2679999","2.9105206","2.4955883","2.2661965","50928.54","45180.0","73820.21","0.8654277","0.8780319","1.4344486","1.2377195","2.8086324","  412","149924.66","136545.0","71747.98","12987.75","1.0373426","1"
" 213.869828"," 384.138391","0.024086787","174","  156","DNcDC","46736.04","39031.0","78004.14"," 77510.76"," 69523.0","72596.32","0.8206281","1.0484227","1.2892189","2.68413175","1.2013832","3.3492325","1.1045925","1.2346334","1.7800546","2.0311437","1.1345195","0.8789310","0.9838261","1.0362522","2.3828263","1.0514975","3.68549179","1.8873164"," 8366.50","1.2892189","3.68549179","1.0362522","1.8873164","1.0514975","1.2346334","0.8206281","2.68413175","1.2013832","1.7800546","2.0311437","1.1345195","46736.04","39031.0","78004.14","0.8789310","0.9838261","3.3492325","1.0484227","2.3828263","  156"," 77510.76"," 69523.0","72596.32"," 8366.50","1.1045925","1"
" 296.959723","-331.468402","0.103449660","175","  670","Granulos","53344.59","45189.0","77099.79","139176.58","117650.0","76781.34","0.9323537","1.4101629","3.6906893","1.98235919","3.5431447","1.2893393","1.0568645","1.6128201","3.4102804","1.6014609","0.9194712","0.8028134","0.7846586","1.7828309","3.2278970","2.4714288","3.03130410","2.1709295"," 7486.50","3.6906893","3.03130410","1.7828309","2.1709295","2.4714288","1.6128201","0.9323537","1.98235919","3.5431447","3.4102804","1.6014609","0.9194712","53344.59","45189.0","77099.79","0.8028134","0.7846586","1.2893393","1.4101629","3.2278970","  670","139176.58","117650.0","76781.34"," 7486.50","1.0568645","1"
" 656.860695"," 483.531647","0.057283319","176","  371","cDC2","50349.78","42375.0","78615.74"," 95562.46"," 83832.0","73941.96","1.8484561","0.6773247","3.0371645","0.00000000","2.3462869","3.3225840","1.2224219","1.0404738","1.5516472","1.1896113","2.2602629","0.8406089","0.8560570","1.0275688","2.6455044","1.7659005","4.16207499","0.1044012"," 9970.70","3.0371645","4.16207499","1.0275688","0.1044012","1.7659005","1.0404738","1.8484561","0.00000000","2.3462869","1.5516472","1.1896113","2.2602629","50349.78","42375.0","78615.74","0.8406089","0.8560570","3.3225840","0.6773247","2.6455044","  371"," 95562.46"," 83832.0","73941.96"," 9970.70","1.2224219","1"
"-504.817891"," 368.983344","0.074885202","177","  485","B1 B cells","42595.80","37950.0","73518.57"," 52316.95"," 49908.0","68669.02","1.0157934","1.3138621","1.0622869","1.13184579","2.2920204","2.7749417","1.0002460","1.1446652","2.4629947","0.9744915","1.1148316","0.8757881","0.9905327","0.9857143","1.6826239","1.0742529","0.81445988","3.0662451","11003.50","1.0622869","0.81445988","0.9857143","3.0662451","1.0742529","1.1446652","1.0157934","1.13184579","2.2920204","2.4629947","0.9744915","1.1148316","42595.80","37950.0","73518.57","0.8757881","0.9905327","2.7749417","1.3138621","1.6826239","  485"," 52316.95"," 49908.0","68669.02","11003.50","1.0002460","1"
" 569.008011"," 316.708003","0.072569165","178","  470","cDC2","47263.32","40367.5","77442.84"," 81869.94"," 73469.5","72483.57","1.2531502","0.8294111","2.7957694","1.93599488","2.1175257","3.3939909","1.1711872","1.1022911","1.7750435","1.1349389","1.9494804","0.8567573","0.9066262","1.0294716","2.5052168","1.4257254","3.97505477","1.6164044"," 8282.55","2.7957694","3.97505477","1.0294716","1.6164044","1.4257254","1.1022911","1.2531502","1.93599488","2.1175257","1.7750435","1.1349389","1.9494804","47263.32","40367.5","77442.84","0.8567573","0.9066262","3.3939909","0.8294111","2.5052168","  470"," 81869.94"," 73469.5","72483.57"," 8282.55","1.1711872","1"
" 570.865425"," 349.114616","0.042615084","179","  276","cDC2","50910.21","42573.0","78374.61"," 92830.46"," 82514.0","73784.98","1.9186922","0.6985660","3.0042723","1.84561837","2.2960971","3.3678913","1.2106531","1.0102482","1.7549686","1.1621163","2.2655316","0.8396556","0.8587907","0.9920472","2.6268820","1.6187526","4.13322996","0.3061227"," 9651.45","3.0042723","4.13322996","0.9920472","0.3061227","1.6187526","1.0102482","1.9186922","1.84561837","2.2960971","1.7549686","1.1621163","2.2655316","50910.21","42573.0","78374.61","0.8396556","0.8587907","3.3678913","0.6985660","2.6268820","  276"," 92830.46"," 82514.0","73784.98"," 9651.45","1.2106531","1"
"-128.380550"," 275.183723","0.009109746","180","   59","NKTc","42612.96","37897.0","73476.34"," 50524.39"," 47321.0","69318.27","1.9872687","1.3316742","0.9539165","2.89879807","2.9889750","1.4220559","0.9522492","1.4387143","0.9452356","0.9950878","1.6341012","0.8653068","0.9158184","3.1173944","2.6258447","1.7649331","0.40435630","2.0791192"," 9929.50","0.9539165","0.40435630","3.1173944","2.0791192","1.7649331","1.4387143","1.9872687","2.89879807","2.9889750","0.9452356","0.9950878","1.6341012","42612.96","37897.0","73476.34","0.8653068","0.9158184","1.4220559","1.3316742","2.6258447","   59"," 50524.39"," 47321.0","69318.27"," 9929.50","0.9522492","1"
"-347.141459"," 484.771007","0.042923889","181","  278","B1 B cells","46386.99","40457.5","75150.14"," 65607.41"," 60551.5","70439.52","0.9988911","1.2834196","1.0894832","2.44347921","2.4601079","3.2891599","1.0080542","1.1508115","2.7933870","1.1715312","1.1708822","0.8782406","0.9887687","1.0559753","1.9556832","1.1412795","0.92448202","3.1885884","10700.10","1.0894832","0.92448202","1.0559753","3.1885884","1.1412795","1.1508115","0.9988911","2.44347921","2.4601079","2.7933870","1.1715312","1.1708822","46386.99","40457.5","75150.14","0.8782406","0.9887687","3.2891599","1.2834196","1.9556832","  278"," 65607.41"," 60551.5","70439.52","10700.10","1.0080542","1"
" 490.136833"," 186.722749","0.064694638","182","  419","cDC2","51936.30","44869.0","76348.69"," 87232.10"," 78226.0","73096.12","1.0339359","1.0401150","3.2014473","2.70367568","1.0161348","3.3173886","1.1248672","1.1904062","1.6832289","1.1066649","2.1698928","0.8441611","0.8695869","1.0225642","2.5276336","1.8529265","3.67819346","1.1065599","10605.50","3.2014473","3.67819346","1.0225642","1.1065599","1.8529265","1.1904062","1.0339359","2.70367568","1.0161348","1.6832289","1.1066649","2.1698928","51936.30","44869.0","76348.69","0.8441611","0.8695869","3.3173886","1.0401150","2.5276336","  419"," 87232.10"," 78226.0","73096.12","10605.50","1.1248672","1"
" 638.524674","-215.773610","0.103295258","183","  669","Monos","51306.84","44851.0","74814.54"," 78176.18"," 71066.0","72226.02","0.9111562","1.2919304","3.5161457","0.25963681","1.0586676","1.4948366","1.0665806","1.2253294","3.0677975","1.0449077","2.2004105","0.8897543","0.6384914","1.0531750","3.6575467","2.2511753","2.67616130","1.9963386"," 9400.00","3.5161457","2.67616130","1.0531750","1.9963386","2.2511753","1.2253294","0.9111562","0.25963681","1.0586676","3.0677975","1.0449077","2.2004105","51306.84","44851.0","74814.54","0.8897543","0.6384914","1.4948366","1.2919304","3.6575467","  669"," 78176.18"," 71066.0","72226.02"," 9400.00","1.0665806","1"
" -86.151219","-307.595792","0.027174836","184","  176","CD8CM","55112.07","47595.5","75953.42"," 76876.87"," 67477.0","72278.02","1.2932519","1.4926894","1.1171569","2.98814784","3.2598991","1.8876790","0.9485089","1.3903724","3.0472641","2.7494851","1.1783543","0.8664062","0.9769822","0.9672671","2.3239330","0.9816415","2.18594277","1.2982780"," 9602.55","1.1171569","2.18594277","0.9672671","1.2982780","0.9816415","1.3903724","1.2932519","2.98814784","3.2598991","3.0472641","2.7494851","1.1783543","55112.07","47595.5","75953.42","0.8664062","0.9769822","1.8876790","1.4926894","2.3239330","  176"," 76876.87"," 67477.0","72278.02"," 9602.55","0.9485089","1"
"-460.937847"," 699.063707","0.030417288","185","  197","B2Bcells","48084.66","41431.0","76445.34"," 80525.52"," 72281.0","73908.48","0.8544476","1.3387098","1.0912831","0.21203189","1.5639569","3.3388282","1.0275741","1.2395634","2.9413379","1.2087219","1.6491731","1.0021586","0.7965711","3.0092136","3.5751820","1.4152440","2.60597864","3.3828546"," 8132.20","1.0912831","2.60597864","3.0092136","3.3828546","1.4152440","1.2395634","0.8544476","0.21203189","1.5639569","2.9413379","1.2087219","1.6491731","48084.66","41431.0","76445.34","1.0021586","0.7965711","3.3388282","1.3387098","3.5751820","  197"," 80525.52"," 72281.0","73908.48"," 8132.20","1.0275741","1"
" 267.020140"," -64.228826","0.145755939","186","  944","Eosinos","47858.85","42606.5","73841.77"," 90275.96"," 83278.0","70780.78","1.0631535","1.4075895","2.3139570","2.71697160","0.9192736","1.5130066","1.0429754","1.3149889","3.0667035","1.4107532","1.1978209","0.9211284","1.1003119","1.1673871","2.1768288","0.9826833","2.31449043","1.1611341"," 9376.75","2.3139570","2.31449043","1.1673871","1.1611341","0.9826833","1.3149889","1.0631535","2.71697160","0.9192736","3.0667035","1.4107532","1.1978209","47858.85","42606.5","73841.77","0.9211284","1.1003119","1.5130066","1.4075895","2.1768288","  944"," 90275.96"," 83278.0","70780.78"," 9376.75","1.0429754","1"
"-144.960983"," 705.442467","0.035512570","187","  230","NonIdentifies","37877.58","34816.5","71418.10"," 41014.03"," 40260.5","67427.28","0.8767533","1.2836287","0.8875907","0.62898466","1.1242769","2.3140861","0.9679318","1.2019758","1.1398306","0.9497756","1.5879836","0.9950460","0.7398189","3.2704084","3.5896731","1.5246735","0.01605142","2.7937164"," 8460.00","0.8875907","0.01605142","3.2704084","2.7937164","1.5246735","1.2019758","0.8767533","0.62898466","1.1242769","1.1398306","0.9497756","1.5879836","37877.58","34816.5","71418.10","0.9950460","0.7398189","2.3140861","1.2836287","3.5896731","  230"," 41014.03"," 40260.5","67427.28"," 8460.00","0.9679318","1"
"-357.661556"," 550.062860","0.015440248","188","  100","B2Bcells","84261.45","59180.0","90939.66","150255.91","113468.0","87713.96","0.3887965","1.1904660","1.5972426","0.88668844","1.6654402","3.8565118","1.0681653","1.4495721","3.6472681","1.2476586","1.8541940","0.9628711","0.8268229","2.8568723","3.4393991","1.5871615","3.07291865","3.5443853"," 7622.05","1.5972426","3.07291865","2.8568723","3.5443853","1.5871615","1.4495721","0.3887965","0.88668844","1.6654402","3.6472681","1.2476586","1.8541940","84261.45","59180.0","90939.66","0.9628711","0.8268229","3.8565118","1.1904660","3.4393991","  100","150255.91","113468.0","87713.96"," 7622.05","1.0681653","1"
" 304.931560","-216.988733","0.034586155","189","  224","Granulos","51800.19","44305.5","77207.73","115920.34","100993.5","75015.54","1.1617199","1.2799323","3.6001984","2.80128132","3.3957962","1.2311583","1.0591117","1.3774453","2.9416035","1.2412730","1.5607947","0.8213162","0.7854929","0.7207805","3.1246369","2.3030109","2.80813564","1.4320482"," 9877.05","3.6001984","2.80813564","0.7207805","1.4320482","2.3030109","1.3774453","1.1617199","2.80128132","3.3957962","2.9416035","1.2412730","1.5607947","51800.19","44305.5","77207.73","0.8213162","0.7854929","1.2311583","1.2799323","3.1246369","  224","115920.34","100993.5","75015.54"," 9877.05","1.0591117","1"
